t_ms,activity,fsr0,fsr1,fsr2,fsr3,fsr4,fsr5,fsr6,fsr7,qw,qx,qy,qz,ax,ay,az
26300,seated_bounce,575,519,207,594,750,351,449,203,0.9817,0.0086,-0.0077,0.0256,0.085,0.042,8.654
26320,seated_bounce,562,584,193,105,151,72,87,50,1.016,-0.0417,0.0209,0.0145,0.019,0.038,8.396
26340,seated_bounce,545,514,211,13,12,18,12,9,1.0119,0.0156,0.016,-0.0016,0.056,-0.047,8.31
26360,seated_bounce,570,533,196,137,183,75,108,55,1.0023,-0.0189,-0.0158,0.0443,-0.025,0.039,8.409
26380,seated_bounce,523,524,202,621,800,416,515,243,0.994,0.0001,-0.0054,-0.0254,0.037,-0.031,8.679
26400,seated_bounce,572,502,205,1353,1605,886,1045,531,0.9798,-0.0178,0.0383,0.0195,0.002,0.009,9.087
26420,seated_bounce,527,550,181,1979,2274,1477,1710,899,0.9975,-0.016,-0.0493,0.0316,0.029,-0.089,9.585
26440,seated_bounce,533,550,187,2373,2661,1881,2108,1238,1.0068,-0.0005,0.0497,0.0372,0.026,-0.091,10.11
26460,seated_bounce,542,524,198,2737,2956,2233,2427,1587,0.9989,-0.0024,0.0058,-0.0131,-0.046,0.014,10.598
26480,seated_bounce,536,529,204,2856,3189,2460,2664,1847,0.9789,0.0025,0.0177,0.0198,0.026,-0.012,10.989
26500,seated_bounce,571,538,182,3009,3213,2577,2789,1967,1.0064,-0.021,-0.0064,0.0166,-0.006,-0.045,11.237
26520,seated_bounce,528,523,191,3024,3282,2648,2768,2034,1.0138,-0.0524,-0.0143,-0.0468,0.001,0.068,11.309
26540,seated_bounce,565,552,204,3002,3236,2554,2725,1866,0.9915,0.0133,-0.0043,-0.0642,-0.099,0.06,11.198
26560,seated_bounce,570,517,189,2862,3141,2453,2676,1757,0.9976,0.0053,0.0241,-0.0005,-0.022,-0.019,10.916
26580,seated_bounce,566,568,206,2683,2934,2200,2407,1492,0.9813,0.0061,0.0116,0.0066,0.081,-0.104,10.499
26600,seated_bounce,560,542,203,2328,2613,1822,2080,1266,1.0086,-0.0167,-0.0208,-0.027,0.027,0.055,9.998
26620,seated_bounce,577,527,211,1891,2143,1291,1535,822,0.9726,0.0279,0.0354,0.004,0.003,0.017,9.474
26640,seated_bounce,557,544,188,1184,1467,777,937,516,1.0044,0.0068,-0.0057,0.0159,-0.073,0.057,8.99
26660,seated_bounce,541,536,191,469,642,292,366,194,1.0177,-0.0592,0.0059,-0.0396,-0.026,0.049,8.608
26680,seated_bounce,545,522,191,76,105,46,62,33,1.0079,0.0129,-0.0087,-0.0051,-0.027,-0.079,8.372
26700,seated_bounce,543,534,183,24,25,19,13,10,1.003,-0.0103,0.0227,-0.0018,-0.013,0.027,8.313
26720,seated_bounce,542,544,197,186,246,99,143,69,1.0059,0.0292,0.0336,0.033,-0.017,0.064,8.437
26740,seated_bounce,587,505,194,712,915,437,569,282,0.988,0.0171,-0.0342,0.0055,0.032,-0.003,8.73
26760,seated_bounce,532,545,196,1419,1757,963,1168,620,1.0116,0.0057,0.0587,-0.0076,0.008,-0.009,9.154
26780,seated_bounce,576,523,205,2033,2349,1518,1743,1000,1.0067,0.0093,0.0171,0.0044,-0.036,0.056,9.659
26800,seated_bounce,556,535,195,2497,2759,1944,2262,1312,1.0285,-0.0165,-0.0326,0.0124,-0.054,0.005,10.183
26820,seated_bounce,552,546,194,2727,2984,2314,2473,1606,1.0059,0.0065,0.0088,0.0057,-0.004,-0.118,10.661
26840,seated_bounce,572,552,189,2892,3165,2496,2711,1810,1.0179,0.0332,-0.0115,-0.0122,0.007,-0.041,11.035
26860,seated_bounce,539,524,190,3032,3277,2616,2806,1908,1.0063,-0.0257,-0.0268,0.0196,0.027,0.085,11.258
26880,seated_bounce,545,548,191,3039,3277,2638,2797,1861,1.0162,-0.0019,-0.037,-0.0065,-0.016,-0.014,11.304
26900,seated_bounce,521,497,193,2991,3235,2493,2786,1852,1.0045,0.0111,0.0017,0.0222,-0.032,-0.008,11.167
26920,seated_bounce,564,549,188,2864,3092,2437,2582,1752,1.0044,0.0159,-0.0036,-0.0072,0.013,-0.035,10.864
26940,seated_bounce,543,536,189,2595,2933,2136,2451,1436,0.9953,-0.0258,-0.0111,-0.0076,-0.108,-0.149,10.432
26960,seated_bounce,560,553,189,2337,2611,1756,1991,1119,1.0108,0.0247,-0.02,0.0034,-0.063,0.034,9.923
26980,seated_bounce,551,530,196,1734,2084,1261,1478,792,1.0084,0.0311,0.0233,0.0016,-0.058,0.075,9.401
27000,seated_bounce,517,538,197,1069,1305,674,857,434,1.0179,-0.0081,-0.0045,0.0064,-0.004,-0.003,8.928
27020,seated_bounce,541,549,195,435,547,242,322,152,1.0001,0.0088,0.0461,-0.0027,-0.001,0.036,8.564
27040,seated_bounce,528,536,192,50,68,39,36,17,1.0,-0.017,0.0324,0.0107,-0.015,0.068,8.353
27060,seated_bounce,548,506,191,16,19,16,14,18,0.997,-0.0202,0.0328,-0.0078,-0.059,0.033,8.32
27080,seated_bounce,548,509,205,236,319,149,175,95,0.9955,0.0029,0.0088,0.0211,0.07,-0.006,8.469
27100,seated_bounce,546,547,181,818,1018,493,649,327,1.0082,0.019,-0.0479,0.0227,0.024,-0.042,8.783
27120,seated_bounce,522,518,196,1448,1855,1046,1339,664,1.0079,-0.0189,-0.0259,0.0083,0.056,0.043,9.223
27140,seated_bounce,556,546,196,2078,2391,1663,1867,1031,0.9918,-0.0121,-0.0008,-0.0166,-0.013,0.098,9.735
27160,seated_bounce,551,543,178,2468,2817,2034,2259,1414,1.0041,0.0146,0.0021,-0.0243,-0.014,0.055,10.256
27180,seated_bounce,549,546,193,2746,3102,2312,2548,1605,0.9955,0.0199,-0.0034,-0.0014,-0.039,-0.04,10.722
27200,seated_bounce,528,539,206,2905,3182,2578,2748,1881,0.9918,-0.0019,0.0203,-0.021,0.002,0.017,11.076
27220,seated_bounce,495,508,190,3022,3298,2600,2802,1914,1.0074,0.04,-0.0001,-0.0192,0.011,0.004,11.276
27240,seated_bounce,544,540,195,3062,3292,2656,2808,1988,0.9903,-0.0038,-0.0022,-0.0242,-0.066,0.029,11.296
27260,seated_bounce,546,538,206,2927,3155,2531,2753,1828,0.9997,-0.0138,0.01,-0.0038,-0.008,-0.048,11.133
27280,seated_bounce,572,493,186,2872,3106,2386,2534,1689,0.9823,-0.021,-0.0199,-0.0051,0.014,-0.015,10.809
27300,seated_bounce,544,522,194,2628,2916,2065,2310,1403,0.985,0.013,-0.0095,-0.0092,0.021,0.024,10.362
27320,seated_bounce,543,549,208,2183,2530,1707,2000,1134,1.0016,0.0014,-0.0146,-0.0273,0.02,0.081,9.848
27340,seated_bounce,580,524,193,1640,1904,1169,1410,724,1.0024,0.0178,-0.0179,0.03,-0.017,-0.016,9.329
27360,seated_bounce,549,539,198,947,1194,630,742,390,0.9992,-0.0111,0.0206,-0.0271,0.093,-0.118,8.868
27380,seated_bounce,524,514,205,351,410,198,262,122,1.004,0.0107,-0.0092,0.0222,-0.062,0.027,8.524
27400,seated_bounce,569,515,200,40,42,16,35,17,1.0032,0.028,0.0299,-0.0405,0.009,-0.007,8.337
27420,seated_bounce,525,516,194,28,30,22,39,28,0.9951,-0.0204,0.0015,-0.0083,0.001,-0.084,8.33
27440,seated_bounce,574,496,210,310,428,175,226,116,1.0106,0.0062,0.0134,-0.0134,0.068,-0.064,8.505
27460,seated_bounce,562,546,207,938,1211,561,734,343,0.9875,-0.0252,0.0123,0.0216,-0.077,-0.042,8.839
27480,seated_bounce,561,536,197,1636,1853,1144,1316,707,0.9889,-0.0028,-0.0073,0.0247,0.002,-0.112,9.293
27500,seated_bounce,505,555,190,2164,2478,1628,1898,1072,1.009,-0.0131,-0.0156,-0.0327,-0.02,-0.084,9.81
27520,seated_bounce,561,502,174,2618,2888,2049,2299,1473,1.0182,-0.0128,-0.0103,-0.0189,0.004,0.09,10.327
27540,seated_bounce,562,509,185,2875,3142,2342,2641,1607,0.986,-0.0041,0.001,-0.0296,0.052,0.066,10.781
27560,seated_bounce,567,522,192,2921,3216,2495,2679,1862,0.9845,-0.0324,-0.0131,-0.0416,-0.057,0.121,11.115
27580,seated_bounce,564,541,183,2986,3297,2479,2817,1936,1.0123,-0.0324,0.0121,-0.0173,-0.096,-0.067,11.29
27600,seated_bounce,580,514,196,2994,3255,2521,2749,1963,1.0129,0.0014,-0.0071,0.0188,0.035,-0.005,11.283
27620,seated_bounce,542,500,199,2982,3264,2527,2735,1854,1.0044,-0.0292,0.0056,0.002,0.044,0.046,11.096
27640,seated_bounce,561,551,198,2756,3111,2354,2471,1648,0.998,0.0048,0.0093,-0.0057,-0.0,0.03,10.752
27660,seated_bounce,562,523,201,2563,2876,2100,2300,1372,1.0168,-0.0208,-0.0024,-0.0348,0.051,0.018,10.291
27680,seated_bounce,543,517,203,2193,2462,1672,1877,1013,0.9964,0.0008,0.0249,0.0008,0.03,-0.009,9.772
27700,seated_bounce,563,547,201,1518,1913,1079,1296,664,1.0031,-0.0008,0.0292,-0.0204,0.003,-0.068,9.258
27720,seated_bounce,542,530,208,885,1122,557,718,328,1.002,-0.0102,0.0095,0.0241,-0.086,0.047,8.811
27740,seated_bounce,575,558,188,264,345,149,197,98,0.9939,-0.0072,0.0108,-0.0082,-0.025,-0.074,8.487
27760,seated_bounce,554,504,206,11,26,25,5,22,0.9985,-0.0117,0.025,0.0151,-0.096,-0.072,8.324
27780,seated_bounce,558,582,184,58,52,24,40,20,0.9907,-0.0007,-0.0101,0.0101,0.006,0.09,8.344
27800,seated_bounce,541,541,183,372,513,235,271,133,1.0072,-0.0227,-0.0084,0.0032,0.058,0.032,8.544
27820,seated_bounce,541,545,201,1024,1304,647,815,394,0.996,0.0263,-0.0784,-0.0158,0.007,-0.034,8.898
27840,seated_bounce,564,519,197,1796,2042,1246,1434,821,1.0127,0.0201,0.0391,-0.0081,-0.02,-0.064,9.364
27860,seated_bounce,529,531,191,2270,2455,1662,1983,1096,1.0118,-0.0217,0.0181,-0.0075,0.025,-0.056,9.885
27880,seated_bounce,534,535,197,2640,2925,2121,2316,1504,0.9834,0.0164,0.0082,-0.0145,-0.042,-0.089,10.397
27900,seated_bounce,559,534,188,2868,3107,2368,2615,1733,1.0054,-0.0247,-0.0308,0.0071,-0.082,0.026,10.837
27920,seated_bounce,508,552,198,2908,3195,2548,2741,1904,0.9996,0.0174,0.0319,0.0069,-0.078,-0.001,11.151
27940,seated_bounce,585,539,185,2979,3254,2611,2819,1925,0.9961,-0.0439,0.0199,0.0139,-0.046,-0.068,11.3
27960,seated_bounce,549,511,210,3023,3253,2503,2761,1857,0.9974,-0.004,-0.0506,0.0059,-0.02,0.002,11.267
27980,seated_bounce,537,521,206,2915,3123,2452,2664,1757,0.9912,0.0091,-0.0342,-0.0108,-0.037,-0.021,11.056
28000,seated_bounce,543,527,189,2721,3066,2211,2469,1648,0.9908,-0.0079,0.0021,0.0236,-0.05,0.022,10.692
28020,seated_bounce,546,520,186,2476,2817,1945,2197,1352,1.0023,-0.0246,-0.0448,0.0067,-0.066,0.04,10.219
28040,seated_bounce,590,550,192,2095,2422,1565,1819,999,1.011,0.0285,-0.0069,0.0084,0.035,-0.036,9.697
28060,seated_bounce,527,550,187,1470,1741,1038,1243,640,1.0094,-0.0309,0.0585,0.0137,-0.089,0.052,9.188
28080,seated_bounce,556,545,216,791,1012,474,582,300,0.9922,-0.0415,0.0009,-0.0228,0.004,-0.009,8.756
28100,seated_bounce,525,541,194,213,257,123,162,81,0.9992,-0.0549,-0.0053,-0.0167,0.032,-0.022,8.453
28120,seated_bounce,568,524,195,18,14,18,15,6,1.0156,0.0198,0.016,-0.0298,0.022,-0.088,8.316
28140,seated_bounce,570,497,193,84,96,43,50,27,1.0104,-0.0087,-0.0118,0.025,-0.073,0.021,8.362
28160,seated_bounce,569,526,186,436,586,276,351,164,1.0279,0.0126,-0.0136,-0.0098,-0.078,0.074,8.585
28180,seated_bounce,550,511,201,1137,1390,708,862,462,0.9879,0.0159,-0.0186,-0.0197,-0.031,0.002,8.959
28200,seated_bounce,578,546,200,1752,2155,1292,1491,795,1.0111,0.0022,-0.0113,-0.0339,-0.058,0.057,9.437
28220,seated_bounce,562,545,183,2319,2582,1798,2056,1231,0.998,-0.025,-0.0015,0.0097,-0.06,-0.002,9.961
28240,seated_bounce,554,542,199,2648,2943,2162,2432,1537,1.0041,-0.0158,-0.0395,-0.0248,0.054,0.033,10.466
28260,seated_bounce,563,512,203,2849,3163,2442,2632,1720,0.9998,0.0152,0.0181,0.0089,-0.078,-0.043,10.89
28280,seated_bounce,581,511,211,3015,3242,2546,2763,1843,0.9965,0.0093,-0.015,0.007,0.09,-0.062,11.183
28300,seated_bounce,568,515,183,3094,3277,2621,2784,1943,0.9931,-0.0178,0.0097,-0.004,0.056,-0.038,11.307
28320,seated_bounce,573,531,183,3008,3243,2578,2750,1897,0.9882,0.0292,-0.0231,-0.0161,0.058,0.021,11.248
28340,seated_bounce,567,506,206,2905,3173,2468,2633,1812,1.0107,-0.0148,-0.019,-0.0081,0.039,-0.011,11.012
28360,seated_bounce,544,513,189,2727,2983,2288,2528,1558,0.9867,-0.0224,0.0403,0.0165,-0.043,0.094,10.63
28380,seated_bounce,586,498,205,2456,2707,1896,2234,1311,1.0147,-0.0099,0.0061,0.0037,-0.061,-0.047,10.146
28400,seated_bounce,587,554,198,1973,2323,1505,1714,956,1.0186,-0.0258,-0.0173,-0.005,0.004,0.052,9.622
28420,seated_bounce,572,569,195,1372,1681,898,1139,602,1.0052,-0.006,-0.0031,0.0137,-0.009,-0.12,9.121
28440,seated_bounce,566,545,197,637,866,435,526,251,1.0051,-0.0088,-0.0099,0.009,-0.004,-0.002,8.704
28460,seated_bounce,583,520,206,148,204,92,132,70,0.9749,0.0116,-0.0143,0.0032,-0.029,0.143,8.422
28480,seated_bounce,581,515,188,7,13,8,18,14,1.0074,-0.0014,0.009,-0.0228,-0.083,0.095,8.311
28500,seated_bounce,587,532,201,83,133,62,77,49,1.0039,0.0053,0.0426,-0.0202,0.013,-0.032,8.383
28520,seated_bounce,546,522,190,536,691,342,429,195,0.9844,0.0298,0.0236,-0.0189,0.042,-0.031,8.631
28540,seated_bounce,558,563,195,1210,1514,822,950,481,0.9875,0.0024,-0.0269,0.002,0.046,0.047,9.022
28560,seated_bounce,538,539,181,1908,2195,1356,1593,878,0.9931,0.0141,-0.0003,0.0291,0.089,-0.057,9.51
28580,seated_bounce,578,531,201,2322,2709,1842,2044,1247,0.9887,0.0108,0.0073,0.0124,-0.013,0.012,10.035
28600,seated_bounce,538,550,192,2679,2917,2278,2449,1570,0.9846,-0.0101,0.0034,0.0021,-0.0,-0.046,10.533
28620,seated_bounce,569,550,205,2865,3193,2455,2624,1701,0.9934,-0.0032,-0.0346,0.0133,0.018,-0.025,10.941
28640,seated_bounce,543,557,186,2974,3183,2565,2783,1815,0.9877,-0.0008,-0.0161,-0.0112,0.12,-0.053,11.211
28660,seated_bounce,561,530,184,3011,3265,2642,2836,1923,1.006,0.0094,0.0097,-0.0024,-0.105,-0.071,11.31
28680,seated_bounce,535,566,180,2948,3198,2645,2734,1911,1.0047,-0.0066,-0.0034,0.0196,-0.044,-0.025,11.224
28700,seated_bounce,570,538,196,2920,3154,2480,2563,1773,1.0053,0.0293,0.0032,-0.0044,-0.037,-0.003,10.966
28720,seated_bounce,547,571,196,2730,3001,2208,2430,1525,1.0039,0.0031,0.0112,-0.0026,0.152,-0.005,10.565
28740,seated_bounce,533,573,189,2438,2711,1841,2059,1167,0.9995,0.0275,0.0392,-0.026,-0.066,0.009,10.073
28760,seated_bounce,579,557,199,1903,2308,1352,1534,917,0.9911,-0.014,0.0004,-0.0085,-0.007,-0.111,9.547
28780,seated_bounce,557,556,206,1206,1586,851,1062,522,0.989,-0.0125,-0.0161,-0.0067,0.056,-0.061,9.055
28800,seated_bounce,548,513,196,584,741,344,451,198,1.0148,0.0148,0.0084,0.04,-0.055,-0.025,8.654
28820,seated_bounce,557,524,182,118,153,76,105,44,0.9953,0.0216,0.0028,-0.0306,0.062,-0.042,8.396
28840,seated_bounce,558,489,192,17,25,10,9,15,1.0064,0.0197,0.0319,-0.001,0.029,-0.026,8.31
28860,seated_bounce,525,499,196,142,195,77,93,51,0.9996,-0.0053,-0.0355,0.0293,0.088,0.02,8.409
28880,seated_bounce,552,556,205,617,778,391,500,238,0.9966,0.0206,0.0014,0.0106,-0.098,-0.029,8.679
28900,seated_bounce,538,555,202,1326,1626,897,1141,558,0.9941,-0.009,-0.012,-0.0099,-0.004,-0.006,9.087
28920,seated_bounce,548,532,190,2003,2210,1445,1691,896,0.9873,-0.0128,-0.0346,-0.0045,-0.047,-0.044,9.585
28940,seated_bounce,569,525,193,2450,2770,1876,2159,1314,0.9953,-0.0179,-0.0262,0.0152,0.074,0.126,10.11
28960,seated_bounce,577,534,198,2757,2993,2269,2436,1573,0.9927,-0.0343,0.0079,0.002,-0.051,0.052,10.598
28980,seated_bounce,540,536,188,2848,3198,2468,2732,1769,1.0113,-0.043,0.0149,0.0038,0.068,0.03,10.989
29000,seated_bounce,589,543,194,2954,3255,2631,2757,1892,1.0064,-0.0106,0.017,-0.0201,0.129,-0.046,11.237
29020,seated_bounce,553,525,197,2985,3271,2613,2795,1918,0.9876,0.0088,0.0221,-0.0155,0.051,0.083,11.309
29040,seated_bounce,530,551,195,3038,3240,2533,2717,1860,1.0075,-0.0183,0.0274,0.0166,-0.055,0.026,11.198
29060,seated_bounce,551,544,198,2879,3076,2490,2600,1722,0.9992,-0.0008,-0.0261,-0.0123,0.117,-0.018,10.916
29080,seated_bounce,589,536,208,2664,2961,2177,2399,1498,1.0091,-0.0283,0.0204,0.0041,0.055,0.041,10.499
29100,seated_bounce,563,509,203,2267,2600,1818,2049,1190,0.9878,-0.0321,0.0296,0.0015,-0.024,0.03,9.998
29120,seated_bounce,579,520,191,1894,2077,1354,1578,869,1.0009,0.0205,-0.0032,0.0052,0.041,-0.015,9.474
29140,seated_bounce,567,558,216,1177,1424,788,935,453,0.9906,0.011,0.028,-0.0191,-0.04,-0.015,8.99
29160,seated_bounce,532,546,209,475,666,300,371,190,1.0021,-0.0132,-0.0109,-0.0253,-0.001,0.014,8.608
29180,seated_bounce,579,565,201,88,93,45,69,35,1.0003,-0.0012,0.0043,-0.0008,0.017,-0.034,8.372
29200,seated_bounce,552,529,198,20,17,7,15,10,0.9897,0.0065,0.0386,0.01,-0.022,0.079,8.313
29220,seated_bounce,537,533,189,191,221,104,120,64,0.9748,0.0296,-0.0172,-0.0106,-0.052,-0.055,8.437
29240,seated_bounce,534,531,187,737,934,443,571,262,0.9875,0.0094,-0.0146,-0.0251,-0.052,-0.044,8.73
29260,seated_bounce,535,538,194,1466,1729,938,1162,607,0.9919,0.0052,-0.0122,-0.0043,0.011,0.099,9.154
29280,seated_bounce,558,537,198,1980,2344,1562,1700,1033,1.0071,-0.0283,-0.0702,-0.0057,0.011,0.044,9.659
29300,seated_bounce,582,545,188,2430,2753,1974,2256,1321,0.9964,0.0081,-0.0311,0.0468,-0.013,-0.119,10.183
29320,seated_bounce,528,553,200,2743,3073,2269,2501,1585,0.9943,0.01,0.0173,-0.0008,0.014,-0.044,10.661
29340,seated_bounce,568,514,202,2890,3162,2499,2707,1714,1.0074,-0.0252,0.013,0.0089,-0.054,-0.092,11.035
29360,seated_bounce,574,523,196,3019,3236,2538,2783,1900,0.9998,-0.0135,0.0227,-0.0205,-0.031,-0.037,11.258
29380,seated_bounce,547,522,190,3075,3292,2668,2702,1952,1.0034,0.0159,0.028,-0.04,0.034,0.162,11.304
29400,seated_bounce,546,543,193,2990,3169,2521,2706,1845,0.9793,0.0184,0.0031,0.0126,-0.016,0.026,11.167
29420,seated_bounce,533,531,198,2818,3057,2410,2534,1801,1.0144,-0.023,0.0409,-0.0146,0.019,-0.045,10.864
29440,seated_bounce,567,510,192,2650,2967,2138,2364,1466,1.0052,-0.0304,0.018,0.0027,-0.009,0.067,10.432
29460,seated_bounce,560,522,213,2193,2593,1787,2004,1173,0.9972,-0.0234,0.0093,0.0032,-0.116,-0.012,9.923
29480,seated_bounce,558,542,211,1683,2081,1255,1539,788,1.0101,0.0127,0.0175,-0.0006,0.012,-0.114,9.401
29500,seated_bounce,555,538,203,1080,1342,657,845,418,1.0076,0.0034,0.0395,-0.0344,-0.107,0.029,8.928
29520,seated_bounce,583,545,206,419,472,245,309,146,0.9933,-0.0011,0.0036,0.0149,0.045,-0.042,8.564
29540,seated_bounce,566,532,204,50,70,38,34,28,0.9906,-0.0304,0.0053,-0.0131,0.049,0.021,8.353
29560,seated_bounce,543,543,205,25,22,24,18,15,1.0087,0.0417,0.0071,-0.0039,-0.023,0.077,8.32
29580,seated_bounce,615,546,196,244,326,128,186,100,1.0055,-0.0035,0.0086,-0.0122,-0.001,-0.006,8.469
29600,seated_bounce,539,538,195,787,980,484,627,331,0.9913,0.0126,-0.0259,0.0019,-0.051,-0.106,8.783
29620,seated_bounce,567,521,199,1509,1780,1102,1294,678,1.0036,-0.048,-0.0025,0.0009,0.025,0.013,9.223
29640,seated_bounce,572,513,176,2079,2467,1548,1808,1076,0.9951,0.0153,0.0091,0.0075,-0.05,0.051,9.735
29660,seated_bounce,559,539,206,2511,2857,2064,2275,1360,0.9948,0.0119,-0.022,0.0108,-0.047,-0.005,10.256
29680,seated_bounce,557,529,199,2777,3136,2308,2506,1621,0.9885,-0.0193,0.0139,0.0015,-0.058,-0.053,10.722
29700,seated_bounce,577,540,180,2937,3205,2571,2751,1852,0.9939,-0.0241,-0.0042,0.019,-0.059,-0.029,11.076
29720,seated_bounce,530,534,180,2960,3274,2617,2798,1922,1.0093,-0.0047,-0.0163,-0.0163,0.052,0.074,11.276
29740,seated_bounce,581,556,188,3028,3285,2551,2809,1922,0.9955,-0.0437,-0.0079,0.0153,-0.007,0.067,11.296
29760,seated_bounce,573,563,194,2913,3212,2576,2687,1830,0.9828,0.0039,0.0018,-0.0016,-0.042,-0.005,11.133
29780,seated_bounce,560,527,193,2853,3071,2362,2629,1663,0.9872,-0.0069,0.0533,0.0245,-0.065,0.029,10.809
29800,seated_bounce,572,545,195,2596,2909,2106,2349,1414,0.9834,0.0198,-0.025,-0.0192,-0.015,0.02,10.362
29820,seated_bounce,544,540,191,2180,2520,1659,1860,1118,1.0086,0.0274,-0.0341,0.0044,0.057,0.107,9.848
29840,seated_bounce,573,532,192,1653,1911,1152,1399,746,1.0116,-0.0443,-0.019,0.0361,-0.035,0.003,9.329
29860,seated_bounce,565,525,202,986,1183,583,789,371,1.0117,0.0035,0.0105,-0.0086,0.063,-0.017,8.868
29880,seated_bounce,576,503,202,333,434,189,271,125,1.0133,0.0165,-0.0243,0.0034,0.048,0.036,8.524
29900,seated_bounce,565,540,176,29,49,25,30,26,0.9877,0.0009,0.0282,0.0138,0.063,0.016,8.337
29920,seated_bounce,523,519,197,27,45,20,28,18,1.008,-0.0095,0.01,-0.0215,-0.063,0.02,8.33
29940,seated_bounce,573,563,206,306,375,181,224,114,0.9936,-0.0208,0.0079,0.0238,-0.016,-0.02,8.505
29960,seated_bounce,525,521,178,935,1133,592,699,350,0.9923,0.0043,0.008,-0.0158,-0.014,0.08,8.839
29980,seated_bounce,549,555,198,1657,1974,1112,1318,709,1.0054,0.0117,-0.0255,-0.0056,-0.041,0.029,9.293
