t_ms,mode,fsr0,fsr1,fsr2,fsr3,fsr4,fsr5,fsr6,fsr7,qw,qx,qy,qz,ax,ay,az
28520,shoe,14,18,21,28,11,13,17,13,0.9958,-0.0163,0.0217,0.0131,-0.228,1.71,9.72
28540,shoe,11,21,15,14,6,11,16,12,1.0145,-0.0008,0.002,-0.0025,1.374,0.442,9.362
28560,shoe,5,17,16,9,8,12,4,24,1.0103,-0.0261,-0.0288,-0.0081,-1.278,0.827,10.947
28580,shoe,9,11,13,14,11,15,12,9,1.0102,0.0148,0.0076,0.0267,-0.239,-0.341,9.903
28600,shoe,9,18,13,15,11,26,10,16,1.0069,0.0454,-0.0508,-0.005,-1.656,-0.339,8.086
28620,shoe,3560,2457,32,19,22,27,0,17,1.011,0.0039,-0.0111,-0.0022,0.56,-0.822,8.959
28640,shoe,3701,2802,68,8,8,13,17,5,0.9981,0.0303,0.01,0.0274,0.288,-0.135,10.251
28660,shoe,3746,3034,114,12,11,7,16,5,0.9981,0.0304,-0.0281,0.0001,-0.463,-0.548,10.273
28680,shoe,3751,3034,214,13,10,14,9,18,0.9951,-0.0064,0.0126,0.0002,-0.75,0.784,10.079
28700,shoe,3712,3223,352,19,14,13,17,8,1.0102,0.0007,0.0003,-0.0047,-1.753,0.512,10.112
28720,shoe,3714,3084,529,20,18,13,15,12,1.006,0.0023,-0.0017,0.0309,-0.953,-0.089,9.078
28740,shoe,3583,3029,742,16,11,6,12,1,1.011,0.0202,0.051,-0.0009,1.424,-0.425,9.792
28760,shoe,3316,2800,1009,22,8,14,16,8,0.9978,-0.0148,0.0148,0.0283,-0.405,-2.284,8.817
28780,shoe,2980,2550,1214,21,21,12,13,12,0.9983,0.014,0.0018,0.0159,1.458,-0.464,9.128
28800,shoe,2320,2239,1411,33,42,17,11,19,1.001,-0.0184,-0.0347,0.0013,-0.999,0.245,9.059
28820,shoe,1642,1510,1535,49,83,14,19,23,1.0013,0.0122,-0.0321,0.0196,-0.091,0.527,9.121
28840,shoe,973,970,1612,131,176,34,6,11,0.9988,-0.0016,-0.0092,-0.0114,-0.529,-2.435,9.561
28860,shoe,432,598,1745,269,322,62,24,21,1.0156,-0.0359,0.0001,0.0389,-0.299,-1.895,9.661
28880,shoe,151,277,1702,513,557,130,16,14,1.0031,-0.0091,0.0115,-0.0149,0.892,0.129,9.149
28900,shoe,60,138,1704,832,853,232,13,12,0.9747,0.0089,-0.0204,0.0071,-2.37,-0.812,10.818
28920,shoe,19,65,1458,1332,1329,408,19,13,0.995,-0.0044,-0.0103,0.019,0.858,-0.168,9.452
28940,shoe,11,22,1253,1730,1613,640,19,13,1.0037,0.004,0.0091,0.0066,0.805,-0.37,11.22
28960,shoe,14,15,977,1939,1899,840,43,10,1.0028,0.0447,-0.0313,0.0247,0.005,0.468,10.742
28980,shoe,10,18,787,2327,2008,1146,90,23,1.0018,-0.0274,-0.003,0.0293,0.091,-1.465,8.774
29000,shoe,17,15,503,2378,2174,1364,195,35,0.999,-0.0158,0.018,-0.0223,-0.253,-0.447,10.637
29020,shoe,16,13,338,2499,2104,1455,390,79,1.0166,-0.0167,-0.0085,-0.0061,0.802,0.749,8.606
29040,shoe,20,16,197,2457,2215,1483,661,180,0.9931,-0.0009,0.0029,0.0109,0.07,0.168,11.13
29060,shoe,17,7,107,2344,1899,1383,1102,289,1.0089,-0.0108,0.0012,0.0036,-0.976,-0.651,10.134
29080,shoe,8,10,60,2078,1527,1321,1457,490,1.0107,-0.0055,0.0083,-0.004,0.178,0.363,8.959
29100,shoe,19,23,35,1788,1259,1054,1719,759,1.0111,-0.0179,0.0078,0.0087,1.105,0.23,7.894
29120,shoe,11,11,22,1376,836,858,1950,970,1.0235,-0.0165,-0.0041,-0.016,0.43,-0.699,9.481
29140,shoe,10,16,31,1039,576,577,2066,1214,0.9924,0.0379,-0.0088,-0.0107,0.037,0.55,8.633
29160,shoe,14,14,21,616,311,392,1968,1289,0.9948,0.0503,-0.0071,0.0239,0.239,0.538,10.804
29180,shoe,14,18,18,335,159,199,1808,1337,1.0052,-0.0044,0.0107,0.0063,-0.569,-0.1,8.724
29200,shoe,19,16,16,161,76,109,1654,1212,1.0068,0.0008,-0.0186,0.0285,-0.529,0.749,9.623
29220,shoe,28,16,19,86,33,44,1225,990,1.0072,-0.0351,0.026,-0.0433,-2.171,-0.922,10.26
29240,shoe,16,20,5,27,25,28,850,760,0.9946,-0.0092,-0.0519,-0.0227,-0.209,0.609,9.833
29260,shoe,21,16,18,26,16,20,487,569,0.9976,0.0143,0.0104,-0.0256,1.139,-0.148,10.053
29280,shoe,13,6,11,17,19,23,273,369,1.0173,0.0075,0.0333,0.0053,-0.446,-0.737,9.6
29300,shoe,16,11,3,20,15,14,19,22,1.0083,-0.0053,0.0017,0.032,-1.042,-0.467,10.459
29320,shoe,11,21,19,24,18,14,20,3,1.0082,0.0362,0.0122,-0.0281,1.037,0.927,8.99
29340,shoe,12,19,10,11,16,14,12,19,1.01,0.0595,0.007,-0.0022,0.192,-0.435,10.321
29360,shoe,21,13,16,14,12,14,14,16,1.0197,-0.0047,0.055,0.0268,0.166,-0.27,8.748
29380,shoe,16,6,10,8,20,15,13,12,1.0,-0.022,0.0187,-0.0214,0.546,-0.514,9.972
29400,shoe,16,11,12,12,9,11,17,10,1.0047,0.0117,0.0298,0.0444,0.808,-0.622,8.804
29420,shoe,10,24,22,14,17,11,17,10,0.9855,0.017,-0.0114,-0.0234,-0.046,0.765,9.633
29440,shoe,22,20,16,14,12,12,15,10,0.998,-0.0184,0.0014,-0.0173,-0.955,1.755,10.333
29460,shoe,13,20,16,18,12,17,21,22,1.0047,-0.002,-0.0093,-0.0358,2.007,1.063,10.908
29480,shoe,11,6,6,17,15,20,16,14,1.0079,0.0215,-0.0071,0.0101,0.068,0.405,8.213
29500,shoe,14,7,18,19,11,15,16,12,0.9942,0.0073,-0.0133,-0.034,-0.886,0.602,9.129
29520,shoe,17,11,11,11,9,13,10,14,0.9877,-0.0183,0.0023,0.001,0.216,-0.269,8.944
29540,shoe,18,7,16,15,9,20,15,16,0.9929,0.0175,-0.0183,0.0004,1.375,-0.388,10.884
29560,shoe,21,15,9,9,8,17,21,17,0.9802,-0.0176,0.0161,-0.0124,-1.626,-0.924,9.039
29580,shoe,9,9,16,13,14,18,18,14,0.9906,0.0307,0.0023,-0.0094,1.51,1.143,10.432
29600,shoe,12,16,17,0,16,13,15,13,0.9999,-0.0008,0.0133,-0.0085,-0.153,-0.263,9.349
29620,shoe,22,13,7,14,14,12,14,10,1.0061,-0.0392,-0.0139,0.0071,2.297,-0.562,8.526
29640,shoe,25,11,16,14,6,16,10,13,1.0161,-0.0184,0.0084,-0.0152,0.77,-0.499,9.904
29660,shoe,11,17,10,12,15,13,11,13,1.0029,0.0155,0.0497,-0.017,-0.118,0.156,8.794
29680,shoe,13,16,20,12,19,20,19,11,0.9935,0.0364,0.0187,-0.0235,1.445,-0.429,10.453
29700,shoe,6,15,16,6,8,10,14,12,1.0033,0.0068,0.0127,0.0202,1.466,0.019,10.538
29720,shoe,3524,2465,38,11,9,16,15,20,0.9975,-0.0066,0.0179,0.0272,-0.399,0.137,10.986
29740,shoe,3710,2785,80,11,19,14,21,18,1.0118,0.0463,0.026,0.0102,0.272,1.063,8.903
29760,shoe,3770,2962,127,15,13,9,12,15,1.012,-0.0276,0.0279,-0.0319,-0.588,-0.976,11.199
29780,shoe,3735,3087,202,16,20,12,12,20,0.9845,0.0205,-0.0099,0.0005,1.058,0.239,10.66
29800,shoe,3733,3203,370,12,12,9,21,14,0.9984,-0.032,-0.0074,0.0099,-1.61,-0.544,8.211
29820,shoe,3658,3101,574,14,7,12,17,19,1.0221,-0.0365,0.0064,0.0189,-0.198,-0.334,11.768
29840,shoe,3562,3048,718,16,15,13,6,14,1.0134,-0.0229,0.0309,-0.001,-2.44,1.286,11.297
29860,shoe,3377,2823,975,11,16,27,14,21,0.9991,0.016,0.0191,-0.0167,0.681,0.5,8.88
29880,shoe,3049,2581,1249,25,25,10,10,16,0.97,0.0045,-0.0081,0.0416,-2.551,-0.301,10.093
29900,shoe,2435,2121,1469,43,38,20,12,12,1.0081,-0.0047,0.0127,0.0001,-1.209,0.394,8.609
29920,shoe,1632,1523,1583,67,84,20,13,8,1.005,0.0079,0.0117,-0.0157,0.308,-0.01,9.681
29940,shoe,984,1046,1658,137,168,37,6,14,0.9996,-0.0153,-0.0072,0.0082,-0.399,0.884,9.965
29960,shoe,389,619,1806,259,327,67,11,14,1.0093,0.0304,-0.0116,0.0228,-0.504,-0.379,10.35
29980,shoe,152,293,1797,524,595,138,23,8,1.0039,0.0014,-0.0359,-0.0071,-1.103,0.392,9.068
